Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"9547","1","2015-12-28 19:38:08","1","189","<ensemble-modeling>","1",""
"9548","2","2015-12-28 21:30:18","1","","","",""
"9550","2","2015-12-29 09:52:09","3","","","",""
"9551","2","2015-12-29 22:02:40","3","","","",""
"9552","2","2015-12-29 23:06:19","1","","","",""
"9553","1","2015-12-30 02:46:00","3","125","<information-retrieval><lsi>","1",""
"9554","1","2015-12-30 09:37:40","19","22020","<beginner><open-source>","5",""
"9556","2","2015-12-30 14:38:51","6","","","",""
"9557","2","2015-12-30 15:28:37","17","","","",""
"9558","1","2015-12-30 16:11:20","2","793","<machine-learning><neural-network><nlp><language-model>","1",""
"9560","1","2015-12-30 19:32:09","4","177","<random-forest><supervised-learning><unsupervised-learning>","1",""
"9561","2","2015-12-31 00:17:17","4","","","",""
"9562","1","2015-12-31 03:53:38","3","681","<r><python>","2",""
"9563","2","2015-12-31 05:08:46","5","","","",""
"9564","2","2015-12-31 10:24:18","2","","","",""
"9565","2","2015-12-31 12:14:42","1","","","",""
"9566","2","2015-12-31 12:37:01","4","","","",""
"9567","2","2015-12-31 17:19:42","0","","","",""
"9568","1","2015-12-31 19:18:24","6","381","<bigdata><mongodb><json>","1",""
"9572","1","2016-01-01 00:30:14","10","608","<r><software-development>","2",""
"9573","1","2016-01-01 08:11:03","5","7983","<machine-learning><supervised-learning><unsupervised-learning>","2",""
"9574","2","2016-01-01 08:54:20","5","","","",""
"9575","2","2016-01-01 09:09:22","7","","","",""
"9576","2","2016-01-01 09:19:31","5","","","",""
"9577","1","2016-01-01 09:45:59","1","2567","<machine-learning><data-mining><clustering><k-means><research>","1",""
"9578","2","2016-01-01 11:39:24","2","","","",""
"9582","1","2016-01-02 04:45:46","3","122","<text-mining>","2",""
"9583","1","2016-01-02 09:01:43","-4","2492","<machine-learning><ranking>","1",""
"9584","2","2016-01-02 10:15:40","2","","","",""
"9585","1","2016-01-02 17:02:04","1","114","<machine-learning><neural-network>","1",""
"9586","2","2016-01-02 17:09:31","1","","","",""
"9587","2","2016-01-02 21:40:25","1","","","",""
"9588","1","2016-01-03 02:10:10","8","97492","<apache-spark><pyspark>","4",""
"9590","1","2016-01-03 11:29:14","3","2066","<data-mining>","1",""
"9594","1","2016-01-03 18:31:14","0","56","<r>","1",""
"9595","2","2016-01-03 21:24:47","1","","","",""
"39405","2","2018-10-09 06:07:00","1","","","",""
"39407","1","2018-10-09 06:31:14","9","13225","<keras><tensorflow><computer-vision><convolutional-neural-network>","1",""
"39408","1","2018-10-09 06:55:50","1","154","<machine-learning><algorithms>","3","0"
"39409","1","2018-10-09 06:56:24","0","617","<scikit-learn><bigdata><cross-validation><data-science-model><gbm>","1",""
"39410","1","2018-10-09 07:07:31","1","54","<dataset><bigdata><data>","2",""
"39411","2","2018-10-09 07:15:46","1","","","",""
"39413","2","2018-10-09 07:25:44","8","","","",""
"39414","2","2018-10-09 07:49:59","2","","","",""
"39416","1","2018-10-09 08:10:35","0","190","<data-mining><unsupervised-learning><outlier><k-nn>","1",""
"39417","1","2018-10-09 08:14:45","0","429","<predictive-modeling><feature-selection><unsupervised-learning><supervised-learning><semi-supervised-learning>","1",""
"39418","2","2018-10-09 08:15:25","1","","","",""
"39419","2","2018-10-09 08:33:51","1","","","",""
"39420","1","2018-10-09 09:01:51","1","219","<survival-analysis>","0",""
"39422","1","2018-10-09 09:53:29","1","52","<machine-learning><algorithms><model-selection><meta-learning>","0",""
"39423","2","2018-10-09 10:53:42","1","","","",""
"39424","2","2018-10-09 11:04:09","1","","","",""
"39425","1","2018-10-09 11:11:55","1","645","<classification><predictive-modeling><visualization><random-forest><ensemble>","2",""
"39426","2","2018-10-09 11:16:10","1","","","",""
"39428","1","2018-10-09 13:11:26","1","27","<classification>","0",""
"39430","1","2018-10-09 14:04:44","1","86","<dataset><geospatial>","0",""
"39431","2","2018-10-09 14:38:09","1","","","",""
"39432","2","2018-10-09 14:50:25","1","","","",""
"39433","2","2018-10-09 14:54:28","1","","","",""
"39434","2","2018-10-09 15:01:21","0","","","",""
"39435","2","2018-10-09 15:08:52","2","","","",""
"39438","2","2018-10-09 15:29:23","1","","","",""
"39439","2","2018-10-09 15:35:40","0","","","",""
"39442","2","2018-10-09 16:35:33","1","","","",""
"39443","2","2018-10-09 16:44:37","0","","","",""
"39444","2","2018-10-09 17:08:19","2","","","",""
"39445","2","2018-10-09 17:29:23","0","","","",""
"39446","2","2018-10-09 17:34:56","1","","","",""
"39448","1","2018-10-09 17:59:13","1","27","<machine-learning><clustering><data><data-analysis>","2",""
"39451","1","2018-10-09 19:20:51","3","233","<machine-learning><feature-engineering>","1",""
"39453","1","2018-10-09 20:11:26","0","8297","<python>","2",""
"39454","2","2018-10-09 21:31:14","1","","","",""
"39456","1","2018-10-10 05:00:42","2","717","<machine-learning><python><deep-learning><ocr>","1",""
"39458","2","2018-10-10 05:41:11","1","","","",""
"39459","2","2018-10-10 06:15:03","1","","","",""
"39462","2","2018-10-10 10:04:34","1","","","",""
"39463","2","2018-10-10 10:13:38","1","","","",""
"39464","2","2018-10-10 10:14:51","1","","","",""
"39465","1","2018-10-10 10:47:18","2","125","<machine-learning><deep-learning><cnn><image-classification><computer-vision>","0",""
"39467","1","2018-10-10 12:48:11","1","1145","<machine-learning><python><logistic-regression>","3",""
"39470","1","2018-10-10 13:26:19","0","1694","<python><csv>","1",""
"39472","1","2018-10-10 13:56:00","1","190","<machine-learning>","2",""
"39474","2","2018-10-10 14:58:29","0","","","",""
"39479","1","2018-10-10 16:10:30","1","1369","<clustering><sequence><open-source><markov-hidden-model><expectation-maximization>","0",""
"39482","1","2018-10-10 17:21:12","3","86","<machine-learning><data>","1",""
"39483","1","2018-10-10 17:29:43","2","4211","<neural-network><keras><computer-vision><image-recognition><convolutional-neural-network>","2",""
"39484","1","2018-10-10 18:30:57","0","15105","<python><dataset><pandas><data-cleaning>","3",""
"39485","2","2018-10-10 19:05:49","0","","","",""
"39486","1","2018-10-04 17:56:03","0","210","<keras>","1",""
"39487","2","2018-10-08 23:56:05","1","","","",""
"39489","2","2018-10-10 20:10:37","0","","","",""
"39490","2","2018-10-10 20:11:49","0","","","",""
"39491","2","2018-10-10 20:38:41","0","","","",""
"39492","1","2018-10-10 20:40:34","1","43","<neural-network><deep-learning><reinforcement-learning><pytorch><policy-gradients>","0",""
"39493","2","2018-10-10 21:12:51","2","","","",""
"39495","1","2018-10-10 22:12:41","1","152","<machine-learning><deep-learning><classification><clustering><recommender-system>","1",""
"39496","1","2018-10-10 22:31:39","2","4649","<r><keras><cnn>","2",""
"39497","2","2018-10-10 22:42:44","1","","","",""
"39499","2","2018-10-10 23:23:00","0","","","",""
"39500","2","2018-10-11 00:40:22","0","","","",""
"39503","1","2018-10-11 01:32:15","0","33","<forecasting>","1",""
"39504","1","2018-10-11 01:33:40","0","64","<machine-learning><pca>","1",""
"39507","1","2018-10-11 03:44:19","0","4917","<python>","2",""
"39510","2","2018-10-11 04:05:49","0","","","",""
"39511","2","2018-10-11 04:17:52","1","","","",""
"39512","2","2018-10-11 04:56:45","1","","","",""
"39517","2","2018-10-11 07:29:17","0","","","",""
"39519","1","2018-10-11 07:35:21","1","145","<machine-learning><classification><r><decision-trees>","0",""
"39521","1","2018-10-11 08:21:07","0","133","<neural-network><tensorflow><sequence-to-sequence>","1",""
"39522","2","2018-10-11 08:39:49","1","","","",""
"39523","1","2018-10-11 08:43:48","2","214","<classification><r><time-series>","2",""
"39526","1","2018-10-11 10:45:37","-1","9501","<python><pandas><numpy>","2",""
"39527","2","2018-10-11 10:47:32","1","","","",""
"39528","1","2018-10-11 11:20:12","0","36","<machine-learning><decision-trees><machine-learning-model>","1",""
"39529","2","2018-10-11 11:50:22","2","","","",""
"39532","2","2018-10-11 13:49:59","1","","","",""
"39533","2","2018-10-11 13:55:44","0","","","",""
"39534","2","2018-10-11 13:59:57","0","","","",""
"39535","2","2018-10-11 14:27:39","4","","","",""
"39536","2","2018-10-11 14:44:59","1","","","",""
"39537","2","2018-10-11 14:59:37","1","","","",""
"39538","2","2018-10-11 15:05:04","1","","","",""
"39541","1","2018-10-11 16:34:26","0","307","<machine-learning><training>","1",""
"39544","1","2018-10-11 17:25:37","2","279","<machine-learning><reinforcement-learning>","1",""
"39546","2","2018-10-11 17:41:17","1","","","",""
"39548","2","2018-10-11 18:30:31","0","","","",""
"39549","1","2018-10-11 18:38:25","2","426","<python><tensorflow><time-series>","1",""
"39550","2","2018-10-11 18:48:16","3","","","",""
"98138","2","2021-07-21 09:21:26","2","","","",""
"98140","1","2021-07-21 09:51:21","0","41","<machine-learning><nlp>","1",""
"98141","1","2021-07-21 09:57:27","0","66","<scikit-learn><statistics><text-mining><feature-extraction>","0",""
"98147","1","2021-07-21 10:44:27","2","27","<machine-learning><neural-network><convolutional-neural-network>","0",""
"98149","1","2021-07-21 10:56:18","4","1329","<python><nlp><gensim><spacy><hpc>","2",""
"98151","1","2021-07-21 13:05:14","3","1385","<neural-network><regression><decision-trees><bert><embeddings>","0",""
"98152","2","2021-07-21 13:11:11","0","","","",""
"98153","2","2021-07-21 13:32:39","0","","","",""
"98154","1","2021-07-21 13:41:26","3","668","<machine-learning><neural-network><tensorflow>","3",""
"98155","2","2021-07-21 14:39:28","0","","","",""
"98156","2","2021-07-21 14:45:13","1","","","",""
"98157","2","2021-07-21 14:49:59","2","","","",""
"98158","2","2021-07-21 14:55:14","2","","","",""
"98160","1","2021-07-21 15:12:54","1","70","<python><neural-network><loss-function><lightgbm><gradient>","0",""
"98161","2","2021-07-21 16:12:29","1","","","",""
"98162","1","2021-07-21 19:53:58","2","507","<neural-network><backpropagation>","1",""
"98164","1","2021-07-21 21:07:59","1","75","<nlp><3d-reconstruction><chatbot>","1",""
"98165","2","2021-07-21 23:52:54","0","","","",""
"98166","2","2021-07-22 01:57:19","2","","","",""
"98167","1","2021-07-22 04:40:40","1","138","<preprocessing><missing-data>","3",""
"98168","2","2021-07-22 04:49:11","0","","","",""
"98169","2","2021-07-22 04:56:19","1","","","",""
"98170","2","2021-07-22 05:03:11","0","","","",""
"98171","2","2021-07-22 06:37:42","0","","","",""
"98172","1","2021-07-22 06:53:11","8","6058","<encoding><one-hot-encoding>","3",""
"98173","2","2021-07-22 07:05:10","8","","","",""
"98174","2","2021-07-22 07:21:23","5","","","",""
"98176","1","2021-07-22 07:52:25","2","32","<visualization>","0",""
"98178","1","2021-07-22 08:40:25","1","601","<dataset><visualization><data-cleaning><data-science-model>","1",""
"98179","2","2021-07-22 08:54:51","2","","","",""
"98180","1","2021-07-22 09:01:26","2","123","<orange>","1",""
"98181","2","2021-07-22 10:03:58","1","","","",""
"98182","1","2021-07-22 10:04:53","1","782","<classification><keras><time-series><loss-function><binary-classification>","1",""
"98183","2","2021-07-22 10:32:01","2","","","",""
"98184","2","2021-07-22 10:45:11","1","","","",""
"98185","2","2021-07-22 11:56:56","1","","","",""
"98189","1","2021-07-22 14:17:54","0","27","<machine-learning><time-series><pipelines><scala><memory>","1",""
"98190","2","2021-07-22 15:51:18","0","","","",""
"98191","1","2021-07-22 15:55:27","1","18","<deep-learning><keras><time-series><r><prediction>","0",""
"98193","2","2021-07-22 16:09:33","1","","","",""
"98194","2","2021-07-22 16:17:00","1","","","",""
"98195","2","2021-07-22 16:17:10","2","","","",""
"98196","1","2021-07-22 16:40:42","5","864","<named-entity-recognition><annotation>","2",""
"98199","1","2021-07-22 18:40:21","0","86","<machine-learning><python><time-series>","2",""
"98200","1","2021-07-22 18:56:18","0","149","<tensorflow><time-series><lstm>","1",""
"98202","1","2021-07-22 20:41:26","0","19","<machine-learning><keras><tensorflow><r>","0",""
"98203","1","2021-07-22 21:05:01","2","387","<cnn><audio-recognition>","1",""
"98204","2","2021-07-22 21:30:21","4","","","",""
"98205","2","2021-07-22 21:41:43","0","","","",""
"98206","1","2021-07-22 21:44:18","0","318","<deep-learning><training><supervised-learning>","2",""
"98208","2","2021-07-22 21:58:51","1","","","",""
"98209","2","2021-07-22 22:24:58","2","","","",""
"98212","1","2021-07-23 04:20:42","1","1137","<regression><feature-selection><xgboost>","1",""
"98213","1","2021-07-23 05:11:32","2","165","<dataset><visualization><preprocessing><imbalanced-data>","1",""
"98214","1","2021-07-23 06:31:16","1","35","<neural-network>","1",""
"98215","2","2021-07-23 07:57:21","0","","","",""
"98216","2","2021-07-23 07:58:55","0","","","",""
"98217","1","2021-07-23 08:02:05","2","311","<machine-learning><nlp><3d-reconstruction>","1",""
"98218","1","2021-07-23 08:26:39","1","1077","<keras><regression><lstm><automl>","3",""
"98219","2","2021-07-23 08:30:34","0","","","",""
"98220","2","2021-07-23 08:59:47","3","","","",""
"98221","1","2021-07-23 09:58:44","1","873","<decision-trees><cross-validation><databases>","1","0"
"98223","1","2021-07-23 12:04:20","1","1545","<python><scikit-learn><random-forest><decision-trees>","1",""
"98224","2","2021-07-23 12:43:23","1","","","",""
"98225","2","2021-07-23 12:48:48","1","","","",""
"98226","2","2021-07-23 12:56:40","1","","","",""
"98227","1","2021-07-23 13:06:47","0","164","<neural-network><accuracy><mnist><theory>","3",""
"98228","2","2021-07-23 13:40:37","0","","","",""
"98229","2","2021-07-23 13:59:02","1","","","",""
"98230","1","2021-07-23 14:00:09","1","106","<deep-learning><gradient-descent><activation-function>","2",""
"98231","2","2021-07-23 14:10:50","3","","","",""
"98232","1","2021-07-23 14:21:20","1","47","<deep-learning><neural-network><pytorch>","1",""
"98233","2","2021-07-23 14:24:11","2","","","",""
"98235","1","2021-07-23 15:12:50","1","139","<deep-learning><convolutional-neural-network><computer-vision><object-detection>","0",""
"98236","2","2021-07-23 15:14:12","0","","","",""
"98237","2","2021-07-23 15:43:10","0","","","",""
"98238","1","2021-07-23 16:54:31","1","264","<cross-validation><hyperparameter-tuning><gridsearchcv><model-evaluations>","1",""
"98239","2","2021-07-23 19:02:42","0","","","",""
"98243","2","2021-07-23 23:02:07","0","","","",""
"98244","2","2021-07-23 23:09:30","1","","","",""
"98245","2","2021-07-23 23:19:15","1","","","",""
"98246","2","2021-07-23 23:36:07","1","","","",""
"98247","2","2021-07-23 23:49:37","2","","","",""
"98251","2","2021-07-24 06:43:21","2","","","",""
"98252","2","2021-07-24 08:42:40","0","","","",""
"98253","2","2021-07-24 12:25:22","1","","","",""
"98254","1","2021-07-24 12:35:01","0","2254","<python><pandas><data-cleaning><data-science-model><one-hot-encoding>","1",""
"98256","1","2021-07-24 13:05:31","0","120","<image-classification><sagemaker>","1",""
"98258","2","2021-07-24 14:28:14","1","","","",""
"98260","2","2021-07-24 14:36:25","0","","","",""
"98261","2","2021-07-24 14:40:07","1","","","",""
"98262","2","2021-07-24 14:54:52","0","","","",""
"98263","1","2021-07-24 15:40:52","0","44","<tensorflow><mathematics>","1",""
"68639","2","2020-02-24 19:56:38","-1","","","",""
"68640","2","2020-02-24 19:57:14","0","","","",""
"68641","1","2020-02-24 20:08:45","1","213","<pytorch><transformer><huggingface><weight-initialization><histogram>","1",""
"68642","2","2020-02-24 20:11:06","1","","","",""
"68643","2","2020-02-24 20:50:41","-1","","","",""
"68644","2","2020-02-24 20:56:07","-1","","","",""
"68646","2","2020-02-24 21:20:40","-2","","","",""
"68647","1","2020-02-24 21:31:45","1","1019","<neural-network><nlp><regularization>","1",""
"68648","2","2020-02-24 22:26:56","1","","","",""
"68649","2","2020-02-24 22:39:55","0","","","",""
"68650","1","2020-02-24 23:49:17","1","51","<feature-selection><predictor-importance>","0",""
"68651","1","2020-02-25 01:15:33","1","53","<neural-network><r><normalization>","0",""
